REP,ID,TIME,DV,DVID,CMT
169,23,72,22.624,2,3
169,23,96,1.7624,1,2
169,23,96,23.97,2,3
169,23,120,1.0345,1,2
169,23,120,44.996,2,3
169,23,144,51.199,2,3
169,24,0,90.187,2,3
169,24,0.5,7.837,1,2
169,24,2,13.009,1,2
169,24,6,15.955,1,2
169,24,12,11.337,1,2
169,24,12,62.223,2,3
169,24,24,7.8839,1,2
169,24,24,40.039,2,3
169,24,36,37.925,2,3
169,24,48,4.7873,1,2
169,24,48,30.867,2,3
169,24,72,2.7362,1,2
169,24,72,21.328,2,3
169,24,96,1.5643,1,2
169,24,96,19.33,2,3
169,24,120,0.81203,1,2
169,24,120,30.726,2,3
169,24,144,37.47,2,3
169,25,0,86.059,2,3
169,25,0.5,3.5773,1,2
169,25,2,8.7418,1,2
169,25,6,11.362,1,2
169,25,12,8.3775,1,2
169,25,12,58.618,2,3
169,25,24,8.272,1,2
169,25,24,46.156,2,3
169,25,36,29.488,2,3
169,25,48,5.4753,1,2
169,25,48,19.395,2,3
169,25,72,4.5091,1,2
169,25,72,20.543,2,3
169,25,96,3.6556,1,2
169,25,96,21.264,2,3
169,25,120,2.0688,1,2
169,25,120,21.792,2,3
169,25,144,28.107,2,3
169,26,0,110.3,2,3
169,26,0.5,7.6021,1,2
169,26,2,9.5455,1,2
169,26,6,8.1494,1,2
169,26,12,6.7848,1,2
169,26,12,66.378,2,3
169,26,24,6.5394,1,2
169,26,24,37.782,2,3
169,26,36,36.598,2,3
169,26,48,5.041,1,2
169,26,48,19.769,2,3
169,26,72,2.6688,1,2
169,26,72,22.973,2,3
169,26,96,1.5666,1,2
169,26,96,29.58,2,3
169,26,120,1.3317,1,2
169,26,120,34.217,2,3
169,26,144,44.942,2,3
169,27,0,82.166,2,3
169,27,0.5,5.0604,1,2
169,27,2,9.0426,1,2
169,27,6,9.3061,1,2
169,27,12,8.9595,1,2
169,27,12,50.607,2,3
169,27,24,6.9681,1,2
169,27,24,29.098,2,3
169,27,36,22.759,2,3
169,27,48,4.7152,1,2
169,27,48,22.862,2,3
169,27,72,2.5906,1,2
169,27,72,31.459,2,3
169,27,96,1.3756,1,2
169,27,96,33.89,2,3
169,27,120,1.0281,1,2
169,27,120,37.119,2,3
169,27,144,56.8,2,3
169,28,0,99.021,2,3
169,28,0.5,4.3076,1,2
169,28,2,9.3444,1,2
169,28,6,9.953,1,2
169,28,12,10.773,1,2
169,28,12,54.971,2,3
169,28,24,7.5913,1,2
169,28,24,33.642,2,3
169,28,36,34.956,2,3
169,28,48,3.5303,1,2
169,28,48,22.505,2,3
169,28,72,2.3463,1,2
169,28,72,29.887,2,3
169,28,96,1.7449,1,2
169,28,96,42.032,2,3
169,28,120,0.76865,1,2
169,28,120,39.171,2,3
169,28,144,59.347,2,3
169,29,0,95.594,2,3
169,29,0.5,8.881,1,2
169,29,2,10.463,1,2
169,29,6,9.9115,1,2
169,29,12,10.898,1,2
169,29,12,58.076,2,3
169,29,24,6.7998,1,2
169,29,24,29.98,2,3
169,29,36,23.343,2,3
169,29,48,5.006,1,2
169,29,48,20.94,2,3
169,29,72,2.4691,1,2
169,29,72,10.202,2,3
169,29,96,1.5224,1,2
169,29,96,23.333,2,3
169,29,120,0.83367,1,2
169,29,120,33.032,2,3
169,29,144,30.537,2,3
169,30,0,94.782,2,3
169,30,0.5,12.359,1,2
169,30,2,13.791,1,2
169,30,6,10.405,1,2
169,30,12,9.9783,1,2
169,30,12,60.199,2,3
169,30,24,9.3658,1,2
169,30,24,44.331,2,3
169,30,36,46.027,2,3
169,30,48,4.6275,1,2
169,30,48,22.906,2,3
169,30,72,2.271,1,2
169,30,72,16.28,2,3
169,30,96,1.646,1,2
169,30,96,23.817,2,3
169,30,120,0.72821,1,2
169,30,120,36.15,2,3
169,30,144,49.878,2,3
169,31,0,95.44,2,3
169,31,0.5,4.7043,1,2
169,31,2,9.6517,1,2
169,31,6,12.527,1,2
169,31,12,8.6053,1,2
169,31,12,40.383,2,3
169,31,24,8.5962,1,2
169,31,24,31.538,2,3
169,31,36,20.074,2,3
169,31,48,4.768,1,2
169,31,48,32.869,2,3
169,31,72,2.6081,1,2
169,31,72,31.936,2,3
169,31,96,1.3975,1,2
169,31,96,36.763,2,3
169,31,120,0.7801,1,2
169,31,120,50.881,2,3
169,31,144,71.388,2,3
169,32,0,98.176,2,3
169,32,0.5,5.3276,1,2
169,32,2,9.6324,1,2
169,32,6,11.293,1,2
169,32,12,8.8713,1,2
169,32,12,67.381,2,3
169,32,24,7.7092,1,2
169,32,24,43.875,2,3
169,32,36,32.154,2,3
169,32,48,6.1748,1,2
169,32,48,11.088,2,3
169,32,72,6.2738,1,2
169,32,72,12.856,2,3
169,32,96,4.6695,1,2
169,32,96,19.367,2,3
169,32,120,3.406,1,2
169,32,120,27.86,2,3
169,32,144,22.102,2,3
169,33,0,134.62,2,3
169,33,0.5,14.813,1,2
169,33,2,15.3,1,2
169,33,6,16.697,1,2
169,33,12,13.619,1,2
169,33,12,82.471,2,3
169,33,24,10.171,1,2
169,33,24,64.885,2,3
169,33,36,41.737,2,3
169,33,48,7.3058,1,2
169,33,48,30.723,2,3
169,33,72,5.9657,1,2
169,33,72,30.192,2,3
169,33,96,3.8752,1,2
169,33,96,26.359,2,3
169,33,120,1.947,1,2
169,33,120,34.022,2,3
169,33,144,37.347,2,3
169,34,0,94.349,2,3
169,34,0.5,11.816,1,2
169,34,2,10.778,1,2
169,34,6,12.194,1,2
169,34,12,10.464,1,2
169,34,12,58.944,2,3
169,34,24,6.8738,1,2
169,34,24,43.646,2,3
169,34,36,28.504,2,3
169,34,48,4.9282,1,2
169,34,48,29.046,2,3
169,34,72,3.0146,1,2
169,34,72,19.356,2,3
169,34,96,1.9151,1,2
169,34,96,28.135,2,3
169,34,120,1.4782,1,2
169,34,120,42.051,2,3
169,34,144,55.514,2,3
169,35,0,94.013,2,3
169,35,0.5,10.039,1,2
169,35,2,10.565,1,2
169,35,6,8.8671,1,2
169,35,12,7.7763,1,2
169,35,12,55.076,2,3
169,35,24,7.5087,1,2
169,35,24,38.452,2,3
169,35,36,12.485,2,3
169,35,48,4.0805,1,2
169,35,48,19.721,2,3
169,35,72,2.9646,1,2
169,35,72,0.2417,2,3
169,35,96,1.8718,1,2
169,35,96,12.405,2,3
169,35,120,1.6323,1,2
169,35,120,18.105,2,3
169,35,144,27.268,2,3
169,36,0,98.525,2,3
169,36,0.5,3.7708,1,2
169,36,2,9.0857,1,2
169,36,6,10.654,1,2
169,36,12,10.395,1,2
169,36,12,70.308,2,3
169,36,24,7.2552,1,2
169,36,24,41.865,2,3
169,36,36,32.169,2,3
169,36,48,6.4162,1,2
169,36,48,20.68,2,3
169,36,72,3.3741,1,2
169,36,72,18.027,2,3
169,36,96,2.3366,1,2
169,36,96,23.993,2,3
169,36,120,1.341,1,2
169,36,120,26.21,2,3
169,36,144,46.055,2,3
169,37,0,91.925,2,3
169,37,0.5,11.154,1,2
169,37,2,11.221,1,2
169,37,6,11.377,1,2
169,37,12,11.071,1,2
169,37,12,55.841,2,3
169,37,24,6.6466,1,2
169,37,24,39.945,2,3
169,37,36,18.18,2,3
169,37,48,5.6538,1,2
169,37,48,21.323,2,3
169,37,72,3.5975,1,2
169,37,72,17.361,2,3
169,37,96,2.4214,1,2
169,37,96,13.203,2,3
169,37,120,1.2705,1,2
169,37,120,28.632,2,3
169,37,144,37.43,2,3
169,38,0,96.52,2,3
169,38,0.5,5.3703,1,2
169,38,2,10.577,1,2
169,38,6,10.178,1,2
169,38,12,10.442,1,2
169,38,12,62.214,2,3
169,38,24,7.9493,1,2
169,38,24,45.307,2,3
169,38,36,28.159,2,3
169,38,48,5.5189,1,2
169,38,48,22.431,2,3
169,38,72,3.2274,1,2
169,38,72,31.356,2,3
169,38,96,2.1565,1,2
169,38,96,20.867,2,3
169,38,120,1.4394,1,2
169,38,120,30.658,2,3
169,38,144,34.03,2,3
169,39,0,103.25,2,3
169,39,0.5,7.4731,1,2
169,39,2,15.717,1,2
169,39,6,17.706,1,2
169,39,12,14.404,1,2
169,39,12,66.274,2,3
169,39,24,10.311,1,2
169,39,24,42.039,2,3
169,39,36,38.959,2,3
169,39,48,5.3095,1,2
169,39,48,26.497,2,3
169,39,72,1.9923,1,2
169,39,72,24.932,2,3
169,39,96,0.97026,1,2
169,39,96,35.782,2,3
169,39,120,0.62435,1,2
169,39,120,51.185,2,3
169,39,144,64.504,2,3
169,40,0,112.63,2,3
169,40,0.5,8.1576,1,2
169,40,2,10.917,1,2
169,40,6,12.642,1,2
169,40,12,9.2732,1,2
169,40,12,65.453,2,3
169,40,24,7.0275,1,2
169,40,24,44.122,2,3
169,40,36,16.648,2,3
169,40,48,6.1871,1,2
169,40,48,27.821,2,3
169,40,72,3.8926,1,2
169,40,72,12.752,2,3
169,40,96,2.1962,1,2
169,40,96,19.191,2,3
169,40,120,1.9925,1,2
169,40,120,30.862,2,3
169,40,144,41.328,2,3
170,1,0,82.414,2,3
170,1,0.5,5.1398,1,2
170,1,2,11.53,1,2
170,1,6,11.742,1,2
170,1,12,13.179,1,2
170,1,12,59.115,2,3
170,1,24,9.1024,1,2
170,1,24,37.305,2,3
170,1,36,27.333,2,3
170,1,48,6.3984,1,2
170,1,48,24.438,2,3
170,1,72,4.2416,1,2
170,1,72,17.895,2,3
170,1,96,2.1899,1,2
170,1,96,10.622,2,3
170,1,120,1.5518,1,2
170,1,120,29.91,2,3
170,1,144,20.482,2,3
170,2,0,106.45,2,3
170,2,0.5,3.2595,1,2
170,2,2,9.6226,1,2
170,2,6,9.9166,1,2
170,2,12,10.393,1,2
170,2,12,59.31,2,3
170,2,24,8.5621,1,2
170,2,24,30.427,2,3
170,2,36,26.516,2,3
170,2,48,5.2717,1,2
170,2,48,21.958,2,3
170,2,72,3.2031,1,2
170,2,72,26.561,2,3
170,2,96,2.4274,1,2
170,2,96,20.763,2,3
170,2,120,1.6055,1,2
170,2,120,35.359,2,3
170,2,144,39.781,2,3
170,3,0,111.13,2,3
170,3,0.5,5.0006,1,2
170,3,2,9.0942,1,2
170,3,6,8.9645,1,2
170,3,12,8.0036,1,2
170,3,12,72.351,2,3
170,3,24,7.9088,1,2
170,3,24,50.979,2,3
170,3,36,41.784,2,3
170,3,48,5.324,1,2
170,3,48,30.381,2,3
170,3,72,3.7677,1,2
170,3,72,35.496,2,3
170,3,96,3.0483,1,2
170,3,96,37.176,2,3
170,3,120,2.1563,1,2
170,3,120,46.246,2,3
170,3,144,42.644,2,3
170,4,0,96.012,2,3
170,4,0.5,6.1565,1,2
170,4,2,12.114,1,2
170,4,6,13.059,1,2
170,4,12,13.442,1,2
170,4,12,72.884,2,3
170,4,24,7.6408,1,2
170,4,24,48.91,2,3
170,4,36,37.092,2,3
170,4,48,4.3004,1,2
170,4,48,29.381,2,3
170,4,72,2.5127,1,2
170,4,72,26.022,2,3
170,4,96,1.6489,1,2
170,4,96,34.926,2,3
170,4,120,0.92643,1,2
170,4,120,45.836,2,3
170,4,144,53.196,2,3
170,5,0,109.26,2,3
170,5,0.5,5.6767,1,2
170,5,2,10.266,1,2
170,5,6,10.33,1,2
170,5,12,8.0164,1,2
170,5,12,83.85,2,3
170,5,24,6.6182,1,2
170,5,24,62.698,2,3
170,5,36,49.372,2,3
170,5,48,5.0712,1,2
170,5,48,36.803,2,3
170,5,72,2.9374,1,2
170,5,72,31.797,2,3
170,5,96,2.4959,1,2
170,5,96,28.927,2,3
170,5,120,1.5102,1,2
170,5,120,45.686,2,3
170,5,144,41.784,2,3
170,6,0,96.603,2,3
170,6,0.5,5.1235,1,2
170,6,2,8.3591,1,2
170,6,6,8.3249,1,2
170,6,12,8.765,1,2
170,6,12,52.757,2,3
170,6,24,6.4448,1,2
170,6,24,44.283,2,3
170,6,36,27.857,2,3
170,6,48,4.5139,1,2
170,6,48,21.877,2,3
170,6,72,2.3329,1,2
170,6,72,15.363,2,3
170,6,96,2.083,1,2
170,6,96,27.388,2,3
170,6,120,1.2323,1,2
170,6,120,26.603,2,3
170,6,144,36.793,2,3
170,7,0,85.976,2,3
170,7,0.5,10.556,1,2
170,7,2,13.976,1,2
170,7,6,12.253,1,2
170,7,12,9.0144,1,2
170,7,12,60.126,2,3
170,7,24,7.0761,1,2
170,7,24,29.66,2,3
170,7,36,23.795,2,3
170,7,48,5.3487,1,2
170,7,48,1.1345,2,3
170,7,72,3.5009,1,2
170,7,72,13.546,2,3
170,7,96,1.9608,1,2
170,7,96,19.387,2,3
170,7,120,1.1661,1,2
170,7,120,18.609,2,3
170,7,144,31.414,2,3
170,8,0,105.45,2,3
170,8,0.5,8.2544,1,2
170,8,2,10.561,1,2
170,8,6,9.9964,1,2
170,8,12,9.6909,1,2
170,8,12,68.732,2,3
170,8,24,7.2836,1,2
170,8,24,36.024,2,3
170,8,36,18.643,2,3
170,8,48,4.6831,1,2
170,8,48,21.473,2,3
170,8,72,2.672,1,2
170,8,72,18.061,2,3
170,8,96,1.4493,1,2
170,8,96,27.727,2,3
170,8,120,0.97207,1,2
170,8,120,39.33,2,3
170,8,144,48.347,2,3
170,9,0,96.352,2,3
170,9,0.5,6.6619,1,2
170,9,2,11.881,1,2
170,9,6,13.954,1,2
170,9,12,10.924,1,2
170,9,12,76.664,2,3
170,9,24,5.7245,1,2
170,9,24,51.792,2,3
170,9,36,43.139,2,3
170,9,48,2.4688,1,2
170,9,48,34.982,2,3
170,9,72,0.73225,1,2
170,9,72,32.669,2,3
170,9,96,0.33261,1,2
170,9,96,39.792,2,3
170,9,120,0.13695,1,2
170,9,120,68.127,2,3
170,9,144,77.473,2,3
170,10,0,102.06,2,3
170,10,0.5,7.2634,1,2
170,10,2,11.786,1,2
170,10,6,10.47,1,2
170,10,12,10.389,1,2
170,10,12,72.028,2,3
170,10,24,10.098,1,2
170,10,24,52.631,2,3
170,10,36,20.541,2,3
170,10,48,5.6598,1,2
170,10,48,25.726,2,3
170,10,72,3.7584,1,2
170,10,72,24.459,2,3
170,10,96,2.2879,1,2
170,10,96,25.843,2,3
170,10,120,1.3332,1,2
170,10,120,38.156,2,3
170,10,144,44.239,2,3
170,11,0,92.773,2,3
170,11,0.5,7.292,1,2
170,11,2,13.721,1,2
170,11,6,11.937,1,2
170,11,12,11.274,1,2
170,11,12,66.239,2,3
170,11,24,8.2933,1,2
170,11,24,38.647,2,3
170,11,36,21.602,2,3
170,11,48,7.2677,1,2
170,11,48,15.265,2,3
170,11,72,4.8839,1,2
170,11,72,10.451,2,3
170,11,96,3.5024,1,2
170,11,96,7.3609,2,3
170,11,120,2.4008,1,2
170,11,120,15.416,2,3
170,11,144,17.51,2,3
170,12,0,113.18,2,3
170,12,0.5,8.0233,1,2
170,12,2,12.224,1,2
170,12,6,13.088,1,2
170,12,12,9.7394,1,2
170,12,12,81.51,2,3
170,12,24,10.866,1,2
170,12,24,53.139,2,3
170,12,36,43.798,2,3
170,12,48,5.2234,1,2
170,12,48,33.023,2,3
170,12,72,3.3074,1,2
170,12,72,23.172,2,3
170,12,96,1.8109,1,2
170,12,96,39.326,2,3
170,12,120,1.1474,1,2
170,12,120,44.742,2,3
170,12,144,52.334,2,3
170,13,0,91.362,2,3
170,13,0.5,8.4818,1,2
170,13,2,7.4034,1,2
170,13,6,9.626,1,2
170,13,12,9.5142,1,2
170,13,12,66.371,2,3
170,13,24,8.3329,1,2
170,13,24,53.298,2,3
170,13,36,41.412,2,3
170,13,48,5.2452,1,2
170,13,48,37.726,2,3
170,13,72,4.0787,1,2
170,13,72,39.139,2,3
170,13,96,3.2399,1,2
170,13,96,38.728,2,3
170,13,120,1.8907,1,2
170,13,120,43.597,2,3
170,13,144,34.667,2,3
170,14,0,83.769,2,3
170,14,0.5,11.23,1,2
170,14,2,14.545,1,2
170,14,6,12.683,1,2
170,14,12,12.291,1,2
170,14,12,50.563,2,3
170,14,24,10.079,1,2
170,14,24,34.907,2,3
170,14,36,22.94,2,3
170,14,48,7.5762,1,2
170,14,48,17.912,2,3
170,14,72,4.4344,1,2
170,14,72,18.228,2,3
170,14,96,2.607,1,2
170,14,96,24.807,2,3
170,14,120,1.6497,1,2
170,14,120,20.231,2,3
170,14,144,27.606,2,3
170,15,0,104.73,2,3
170,15,0.5,9.2908,1,2
170,15,2,12.204,1,2
170,15,6,13.784,1,2
170,15,12,12.967,1,2
170,15,12,65.802,2,3
170,15,24,10.454,1,2
170,15,24,41.939,2,3
170,15,36,23.172,2,3
170,15,48,6.0858,1,2
170,15,48,19.684,2,3
170,15,72,3.9214,1,2
170,15,72,15.467,2,3
170,15,96,2.5306,1,2
170,15,96,15.677,2,3
170,15,120,1.1313,1,2
170,15,120,19.359,2,3
170,15,144,21.054,2,3
170,16,0,107.64,2,3
170,16,0.5,10.266,1,2
170,16,2,11.843,1,2
170,16,6,14.037,1,2
170,16,12,10.665,1,2
170,16,12,54.669,2,3
170,16,24,7.5539,1,2
170,16,24,35.821,2,3
170,16,36,16.602,2,3
170,16,48,3.1866,1,2
170,16,48,28.178,2,3
170,16,72,1.5721,1,2
170,16,72,25.913,2,3
170,16,96,0.5375,1,2
170,16,96,54.741,2,3
170,16,120,0.33683,1,2
170,16,120,74.193,2,3
170,16,144,80.199,2,3
170,17,0,91.936,2,3
170,17,0.5,8.9373,1,2
170,17,2,11.446,1,2
170,17,6,9.1201,1,2
170,17,12,10.313,1,2
170,17,12,65.522,2,3
170,17,24,5.322,1,2
170,17,24,38.329,2,3
170,17,36,45.847,2,3
170,17,48,2.4903,1,2
170,17,48,30.466,2,3
170,17,72,1.032,1,2
170,17,72,26.701,2,3
170,17,96,0.41782,1,2
170,17,96,42.778,2,3
170,17,120,0.1701,1,2
170,17,120,53.664,2,3
170,17,144,75.791,2,3
170,18,0,98.226,2,3
170,18,0.5,6.0273,1,2
170,18,2,11.959,1,2
170,18,6,12.668,1,2
170,18,12,10.247,1,2
170,18,12,63.878,2,3
170,18,24,8.238,1,2
170,18,24,31.487,2,3
170,18,36,43.722,2,3
170,18,48,6.7907,1,2
170,18,48,21.393,2,3
170,18,72,3.8652,1,2
170,18,72,31.283,2,3
170,18,96,2.4396,1,2
170,18,96,28.054,2,3
170,18,120,1.8555,1,2
170,18,120,44.18,2,3
170,18,144,45.429,2,3
170,19,0,85.842,2,3
170,19,0.5,3.1036,1,2
170,19,2,6.4647,1,2
170,19,6,6.2267,1,2
170,19,12,10.176,1,2
170,19,12,45.782,2,3
170,19,24,7.4386,1,2
170,19,24,20.281,2,3
170,19,36,18.854,2,3
170,19,48,7.7416,1,2
170,19,48,12.294,2,3
170,19,72,4.4261,1,2
170,19,72,12.459,2,3
170,19,96,5.4489,1,2
170,19,96,16.633,2,3
170,19,120,4.0117,1,2
170,19,120,9.9164,2,3
170,19,144,14.792,2,3
170,20,0,104.72,2,3
170,20,0.5,7.7992,1,2
170,20,2,12.236,1,2
170,20,6,9.2453,1,2
170,20,12,10.369,1,2
170,20,12,76.406,2,3
170,20,24,6.0464,1,2
170,20,24,51.121,2,3
170,20,36,45.838,2,3
170,20,48,5.4988,1,2
170,20,48,39.734,2,3
170,20,72,3.7823,1,2
170,20,72,24.856,2,3
170,20,96,2.4584,1,2
170,20,96,27.733,2,3
170,20,120,1.6968,1,2
170,20,120,25.155,2,3
170,20,144,44.073,2,3
170,21,0,111.95,2,3
170,21,0.5,3.0757,1,2
170,21,2,8.1935,1,2
170,21,6,10.092,1,2
170,21,12,8.1914,1,2
170,21,12,50.857,2,3
170,21,24,6.3761,1,2
170,21,24,28.395,2,3
170,21,36,14.07,2,3
170,21,48,5.1817,1,2
170,21,48,14.385,2,3
170,21,72,2.8456,1,2
170,21,72,8.3819,2,3
170,21,96,2.454,1,2
170,21,96,16.136,2,3
170,21,120,1.7652,1,2
170,21,120,25.932,2,3
170,21,144,28.711,2,3
170,22,0,79.165,2,3
170,22,0.5,6.0936,1,2
170,22,2,12.187,1,2
170,22,6,13.331,1,2
170,22,12,8.03,1,2
170,22,12,61.202,2,3
170,22,24,9.5582,1,2
170,22,24,52.004,2,3
170,22,36,38.056,2,3
170,22,48,5.6203,1,2
170,22,48,29.486,2,3
170,22,72,3.9173,1,2
170,22,72,24.537,2,3
170,22,96,2.0934,1,2
170,22,96,37.526,2,3
170,22,120,1.2623,1,2
170,22,120,33.279,2,3
170,22,144,38.694,2,3
170,23,0,99.431,2,3
170,23,0.5,5.3292,1,2
170,23,2,10.322,1,2
170,23,6,9.8917,1,2
170,23,12,10.286,1,2
170,23,12,71.21,2,3
170,23,24,6.8641,1,2
170,23,24,40.223,2,3
170,23,36,29.969,2,3
170,23,48,5.4107,1,2
170,23,48,24.244,2,3
170,23,72,3.4129,1,2
170,23,72,29.199,2,3
170,23,96,2.2422,1,2
170,23,96,23.239,2,3
170,23,120,1.311,1,2
170,23,120,33.291,2,3
170,23,144,47.714,2,3
170,24,0,99.764,2,3
170,24,0.5,4.384,1,2
170,24,2,8.4352,1,2
170,24,6,10.506,1,2
170,24,12,13.718,1,2
170,24,12,68.908,2,3
170,24,24,6.8614,1,2
170,24,24,42.622,2,3
170,24,36,41.782,2,3
170,24,48,4.4753,1,2
170,24,48,37.524,2,3
170,24,72,2.7107,1,2
170,24,72,21.413,2,3
170,24,96,1.3487,1,2
170,24,96,27.675,2,3
170,24,120,0.77323,1,2
170,24,120,51.575,2,3
170,24,144,55.366,2,3
170,25,0,97.465,2,3
170,25,0.5,7.9852,1,2
170,25,2,13.512,1,2
170,25,6,9.9021,1,2
170,25,12,8.6892,1,2
170,25,12,58.874,2,3
170,25,24,7.7154,1,2
170,25,24,40.091,2,3
170,25,36,23.642,2,3
170,25,48,4.4801,1,2
170,25,48,19.902,2,3
170,25,72,2.242,1,2
170,25,72,30.319,2,3
170,25,96,1.3549,1,2
170,25,96,24.915,2,3
170,25,120,0.65318,1,2
170,25,120,45.793,2,3
170,25,144,42.963,2,3
170,26,0,119.28,2,3
170,26,0.5,9.3685,1,2
170,26,2,16.454,1,2
170,26,6,13.269,1,2
170,26,12,14.51,1,2
170,26,12,88.115,2,3
170,26,24,13.141,1,2
170,26,24,64.174,2,3
170,26,36,38.386,2,3
170,26,48,8.4571,1,2
170,26,48,24.696,2,3
170,26,72,6.3937,1,2
170,26,72,20.083,2,3
170,26,96,3.9866,1,2
170,26,96,21.734,2,3
170,26,120,2.7329,1,2
170,26,120,8.2358,2,3
170,26,144,23.732,2,3
170,27,0,106.79,2,3
170,27,0.5,3.6982,1,2
170,27,2,7.7194,1,2
170,27,6,17.718,1,2
170,27,12,14.86,1,2
170,27,12,65.172,2,3
170,27,24,12.995,1,2
170,27,24,44.116,2,3
170,27,36,24.149,2,3
170,27,48,8.7289,1,2
170,27,48,16.674,2,3
170,27,72,5.7591,1,2
170,27,72,12.29,2,3
170,27,96,3.7515,1,2
170,27,96,27.972,2,3
170,27,120,2.8354,1,2
170,27,120,22.766,2,3
170,27,144,30.255,2,3
170,28,0,98.983,2,3
170,28,0.5,5.4166,1,2
170,28,2,12.656,1,2
170,28,6,12.437,1,2
170,28,12,12.179,1,2
170,28,12,56.493,2,3
170,28,24,10.217,1,2
170,28,24,48.453,2,3
170,28,36,27.093,2,3
170,28,48,5.7796,1,2
170,28,48,33.813,2,3
170,28,72,3.9977,1,2
170,28,72,43.075,2,3
170,28,96,2.2312,1,2
170,28,96,49.43,2,3
170,28,120,1.3077,1,2
170,28,120,55.836,2,3
170,28,144,59.714,2,3
170,29,0,98.338,2,3
170,29,0.5,12.588,1,2
170,29,2,12.096,1,2
170,29,6,12.501,1,2
170,29,12,10.248,1,2
170,29,12,63.955,2,3
170,29,24,8.0631,1,2
170,29,24,50.1,2,3
170,29,36,40.039,2,3
170,29,48,4.9633,1,2
170,29,48,30.518,2,3
170,29,72,3.987,1,2
170,29,72,15.978,2,3
170,29,96,1.9866,1,2
170,29,96,19.974,2,3
170,29,120,1.1687,1,2
170,29,120,34.828,2,3
170,29,144,18.862,2,3
170,30,0,106.03,2,3
170,30,0.5,10.051,1,2
170,30,2,14.334,1,2
170,30,6,10.777,1,2
170,30,12,12.035,1,2
170,30,12,62.917,2,3
170,30,24,9.1349,1,2
170,30,24,41.223,2,3
170,30,36,35.189,2,3
170,30,48,7.3657,1,2
170,30,48,23.747,2,3
170,30,72,3.9345,1,2
170,30,72,19.653,2,3
170,30,96,3.2889,1,2
170,30,96,18.395,2,3
170,30,120,2.0308,1,2
170,30,120,26.37,2,3
170,30,144,33.027,2,3
170,31,0,91.281,2,3
170,31,0.5,8.3155,1,2
170,31,2,12.858,1,2
170,31,6,13.02,1,2
170,31,12,11.967,1,2
170,31,12,66.542,2,3
170,31,24,10.315,1,2
170,31,24,42.044,2,3
170,31,36,18.494,2,3
170,31,48,5.671,1,2
170,31,48,30.019,2,3
170,31,72,3.3664,1,2
170,31,72,12.323,2,3
170,31,96,1.4315,1,2
170,31,96,32.629,2,3
170,31,120,1.1472,1,2
170,31,120,50.341,2,3
170,31,144,66.185,2,3
170,32,0,98.141,2,3
170,32,0.5,5.4658,1,2
170,32,2,8.4339,1,2
170,32,6,9.7385,1,2
170,32,12,10.039,1,2
170,32,12,63.18,2,3
170,32,24,8.9216,1,2
170,32,24,40.523,2,3
170,32,36,26.955,2,3
170,32,48,5.4974,1,2
170,32,48,19.038,2,3
170,32,72,4.5527,1,2
170,32,72,32.347,2,3
170,32,96,2.9523,1,2
170,32,96,20.945,2,3
170,32,120,2.2692,1,2
170,32,120,10.652,2,3
170,32,144,34.327,2,3
170,33,0,119.58,2,3
170,33,0.5,8.9258,1,2
170,33,2,11.057,1,2
170,33,6,10.059,1,2
170,33,12,11.089,1,2
170,33,12,65.37,2,3
170,33,24,7.7975,1,2
170,33,24,39.473,2,3
170,33,36,29.307,2,3
170,33,48,3.9395,1,2
170,33,48,29.315,2,3
170,33,72,2.331,1,2
170,33,72,41.243,2,3
170,33,96,1.6311,1,2
170,33,96,28.914,2,3
170,33,120,1.0607,1,2
170,33,120,57.677,2,3
170,33,144,63.666,2,3
170,34,0,87.117,2,3
170,34,0.5,5.9196,1,2
170,34,2,12.268,1,2
170,34,6,12.22,1,2
170,34,12,12.335,1,2
170,34,12,46.33,2,3
170,34,24,9.2552,1,2
170,34,24,26.614,2,3
170,34,36,14.672,2,3
170,34,48,5.5483,1,2
170,34,48,27.68,2,3
170,34,72,4.5026,1,2
170,34,72,28.134,2,3
170,34,96,3.1372,1,2
170,34,96,26.828,2,3
170,34,120,2.0692,1,2
170,34,120,30.986,2,3
170,34,144,49.903,2,3
170,35,0,88.28,2,3
170,35,0.5,7.1803,1,2
170,35,2,10.45,1,2
170,35,6,7.6081,1,2
170,35,12,9.6558,1,2
170,35,12,34.617,2,3
170,35,24,7.2964,1,2
170,35,24,21.153,2,3
170,35,36,16.419,2,3
170,35,48,4.4554,1,2
170,35,48,15.685,2,3
170,35,72,2.3773,1,2
170,35,72,24.207,2,3
170,35,96,1.3937,1,2
170,35,96,25.743,2,3
170,35,120,1.0077,1,2
170,35,120,41.476,2,3
170,35,144,50.542,2,3
170,36,0,121.22,2,3
170,36,0.5,11.393,1,2
170,36,2,12.609,1,2
170,36,6,12.068,1,2
170,36,12,8.8458,1,2
170,36,12,75.115,2,3
170,36,24,7.4678,1,2
170,36,24,48.963,2,3
170,36,36,49.054,2,3
170,36,48,3.3409,1,2
170,36,48,46.152,2,3
170,36,72,1.4381,1,2
170,36,72,49.31,2,3
170,36,96,0.85635,1,2
170,36,96,70.244,2,3
170,36,120,0.39513,1,2
170,36,120,74.199,2,3
170,36,144,102.48,2,3
170,37,0,96.708,2,3
170,37,0.5,9.4616,1,2
170,37,2,14.579,1,2
170,37,6,11.19,1,2
170,37,12,10.848,1,2
170,37,12,55.387,2,3
170,37,24,6.5459,1,2
